L_E_x,L_E_y,L_I_x,L_I_y,L_D_x,L_D_y,R_E_x,R_E_y,R_I_x,R_I_y,R_D_x,R_D_y,A_E_x,A_E_y,A_I_x,A_I_y,A_D_x,A_D_y
1778162292.273019,0.,1778162292.273019,0.,1778162292.273019,0.1022633531,1778162292.273019,0.,1778162292.273019,0.,1778162292.273019,0.0372361341,1778162292.273019,0.,1778162292.273019,0.,1778162292.273019,-0.0671907885
1778162292.373019,0.,1778162292.373019,0.,1778162292.373019,0.1022633531,1778162292.373019,0.,1778162292.373019,0.,1778162292.373019,0.0372361341,1778162292.373019,0.,1778162292.373019,0.,1778162292.373019,-0.0671907885
1778162292.4730191,0.,1778162292.4730191,0.,1778162292.4730191,0.1022633531,1778162292.4730191,0.,1778162292.4730191,0.,1778162292.4730191,0.0372361341,1778162292.4730191,0.,1778162292.4730191,0.,1778162292.4730191,-0.0671907885
1778162292.573019,0.,1778162292.573019,0.,1778162292.573019,0.1022633531,1778162292.573019,0.,1778162292.573019,0.,1778162292.573019,0.0372361341,1778162292.573019,0.,1778162292.573019,0.,1778162292.573019,-0.0671907885
1778162292.6730192,0.,1778162292.6730192,0.,1778162292.6730192,0.1022633531,1778162292.6730192,0.,1778162292.6730192,0.,1778162292.6730192,0.0372361341,1778162292.6730192,0.,1778162292.6730192,0.,1778162292.6730192,-0.0671907885
1778162292.773019,0.,1778162292.773019,0.,1778162292.773019,0.1022633531,1778162292.773019,0.,1778162292.773019,0.,1778162292.773019,0.0372361341,1778162292.773019,0.,1778162292.773019,0.,1778162292.773019,-0.0671907885
1778162292.873019,0.,1778162292.873019,0.,1778162292.873019,0.1022633531,1778162292.873019,0.,1778162292.873019,0.,1778162292.873019,0.0372361341,1778162292.873019,0.,1778162292.873019,0.,1778162292.873019,-0.0671907885
1778162292.9730191,0.,1778162292.9730191,0.,1778162292.9730191,0.1022633531,1778162292.9730191,0.,1778162292.9730191,0.,1778162292.9730191,0.0372361341,1778162292.9730191,0.,1778162292.9730191,0.,1778162292.9730191,-0.0671907885
1778162293.073019,0.,1778162293.073019,0.,1778162293.073019,0.1022633531,1778162293.073019,0.,1778162293.073019,0.,1778162293.073019,0.0372361341,1778162293.073019,0.,1778162293.073019,0.,1778162293.073019,-0.0671907885
1778162293.1730192,0.,1778162293.1730192,0.,1778162293.1730192,0.1022633531,1778162293.1730192,0.,1778162293.1730192,0.,1778162293.1730192,0.0372361341,1778162293.1730192,0.,1778162293.1730192,0.,1778162293.1730192,-0.0671907885
1778162293.273019,0.,1778162293.273019,0.,1778162293.273019,0.1022633531,1778162293.273019,0.,1778162293.273019,0.,1778162293.273019,0.0372361341,1778162293.273019,0.,1778162293.273019,0.,1778162293.273019,-0.0671907885
1778162293.373019,0.,1778162293.373019,0.,1778162293.373019,0.1022633531,1778162293.373019,0.,1778162293.373019,0.,1778162293.373019,0.0372361341,1778162293.373019,0.,1778162293.373019,0.,1778162293.373019,-0.0671907885
1778162293.4730191,0.,1778162293.4730191,0.,1778162293.4730191,0.1022633531,1778162293.4730191,0.,1778162293.4730191,0.,1778162293.4730191,0.0372361341,1778162293.4730191,0.,1778162293.4730191,0.,1778162293.4730191,-0.0671907885
1778162293.573019,0.,1778162293.573019,0.,1778162293.573019,0.1022633531,1778162293.573019,0.,1778162293.573019,0.,1778162293.573019,0.0372361341,1778162293.573019,0.,1778162293.573019,0.,1778162293.573019,-0.0671907885
1778162293.6730192,0.,1778162293.6730192,0.,1778162293.6730192,0.1022633531,1778162293.6730192,0.,1778162293.6730192,0.,1778162293.6730192,0.0372361341,1778162293.6730192,0.,1778162293.6730192,0.,1778162293.6730192,-0.0671907885
1778162293.773019,0.,1778162293.773019,0.,1778162293.773019,0.1022633531,1778162293.773019,0.,1778162293.773019,0.,1778162293.773019,0.0372361341,1778162293.773019,0.,1778162293.773019,0.,1778162293.773019,-0.0671907885
1778162293.873019,0.,1778162293.873019,0.,1778162293.873019,0.1022633531,1778162293.873019,0.,1778162293.873019,0.,1778162293.873019,0.0372361341,1778162293.873019,0.,1778162293.873019,0.,1778162293.873019,-0.0671907885
1778162293.9730191,0.,1778162293.9730191,0.,1778162293.9730191,0.1022633531,1778162293.9730191,0.,1778162293.9730191,0.,1778162293.9730191,0.0372361341,1778162293.9730191,0.,1778162293.9730191,0.,1778162293.9730191,-0.0671907885
1778162294.073019,0.,1778162294.073019,0.,1778162294.073019,0.1022633531,1778162294.073019,0.,1778162294.073019,0.,1778162294.073019,0.0372361341,1778162294.073019,0.,1778162294.073019,0.,1778162294.073019,-0.0671907885
1778162294.1730192,0.,1778162294.1730192,0.,1778162294.1730192,0.1022633531,1778162294.1730192,0.,1778162294.1730192,0.,1778162294.1730192,0.0372361341,1778162294.1730192,0.,1778162294.1730192,0.,1778162294.1730192,-0.0671907885
1778162294.273019,0.,1778162294.273019,0.,1778162294.273019,0.1022633531,1778162294.273019,0.,1778162294.273019,0.,1778162294.273019,0.0372361341,1778162294.273019,0.,1778162294.273019,0.,1778162294.273019,-0.0671907885
1778162294.373019,0.,1778162294.373019,0.,1778162294.373019,0.1022633531,1778162294.373019,0.,1778162294.373019,0.,1778162294.373019,0.0372361341,1778162294.373019,0.,1778162294.373019,0.,1778162294.373019,-0.0671907885
1778162294.4730191,0.,1778162294.4730191,0.,1778162294.4730191,0.1022633531,1778162294.4730191,0.,1778162294.4730191,0.,1778162294.4730191,0.0372361341,1778162294.4730191,0.,1778162294.4730191,0.,1778162294.4730191,-0.0671907885
1778162294.573019,0.,1778162294.573019,0.,1778162294.573019,0.1022633531,1778162294.573019,0.,1778162294.573019,0.,1778162294.573019,0.0372361341,1778162294.573019,0.,1778162294.573019,0.,1778162294.573019,-0.0671907885
1778162294.6730192,0.,1778162294.6730192,0.,1778162294.6730192,0.1022633531,1778162294.6730192,0.,1778162294.6730192,0.,1778162294.6730192,0.0372361341,1778162294.6730192,0.,1778162294.6730192,0.,1778162294.6730192,-0.0671907885
1778162294.773019,0.,1778162294.773019,0.,1778162294.773019,0.1022633531,1778162294.773019,0.,1778162294.773019,0.,1778162294.773019,0.0372361341,1778162294.773019,0.,1778162294.773019,0.,1778162294.773019,-0.0671907885
1778162294.873019,0.,1778162294.873019,0.,1778162294.873019,0.1022633531,1778162294.873019,0.,1778162294.873019,0.,1778162294.873019,0.0372361341,1778162294.873019,0.,1778162294.873019,0.,1778162294.873019,-0.0671907885
1778162294.9730191,0.,1778162294.9730191,0.,1778162294.9730191,0.1022633531,1778162294.9730191,0.,1778162294.9730191,0.,1778162294.9730191,0.0372361341,1778162294.9730191,0.,1778162294.9730191,0.,1778162294.9730191,-0.0671907885
1778162295.073019,0.,1778162295.073019,0.,1778162295.073019,0.1022633531,1778162295.073019,0.,1778162295.073019,0.,1778162295.073019,0.0372361341,1778162295.073019,0.,1778162295.073019,0.,1778162295.073019,-0.0671907885
1778162295.1730192,0.,1778162295.1730192,0.,1778162295.1730192,0.1022633531,1778162295.1730192,0.,1778162295.1730192,0.,1778162295.1730192,0.0372361341,1778162295.1730192,0.,1778162295.1730192,0.,1778162295.1730192,-0.0671907885
1778162295.273019,0.,1778162295.273019,0.,1778162295.273019,0.1022633531,1778162295.273019,0.,1778162295.273019,0.,1778162295.273019,0.0372361341,1778162295.273019,0.,1778162295.273019,0.,1778162295.273019,-0.0671907885
1778162295.373019,0.,1778162295.373019,0.,1778162295.373019,0.1022633531,1778162295.373019,0.,1778162295.373019,0.,1778162295.373019,0.0372361341,1778162295.373019,0.,1778162295.373019,0.,1778162295.373019,-0.0671907885
1778162295.4730191,0.,1778162295.4730191,0.,1778162295.4730191,0.1022633531,1778162295.4730191,0.,1778162295.4730191,0.,1778162295.4730191,0.0372361341,1778162295.4730191,0.,1778162295.4730191,0.,1778162295.4730191,-0.0671907885
1778162295.573019,0.,1778162295.573019,0.,1778162295.573019,0.1022633531,1778162295.573019,0.,1778162295.573019,0.,1778162295.573019,0.0372361341,1778162295.573019,0.,1778162295.573019,0.,1778162295.573019,-0.0671907885
1778162295.6730192,0.,1778162295.6730192,0.,1778162295.6730192,0.1022633531,1778162295.6730192,0.,1778162295.6730192,0.,1778162295.6730192,0.0372361341,1778162295.6730192,0.,1778162295.6730192,0.,1778162295.6730192,-0.0671907885
1778162295.773019,0.,1778162295.773019,0.,1778162295.773019,0.1022633531,1778162295.773019,0.,1778162295.773019,0.,1778162295.773019,0.0372361341,1778162295.773019,0.,1778162295.773019,0.,1778162295.773019,-0.0671907885
1778162295.873019,0.,1778162295.873019,0.,1778162295.873019,0.1022633531,1778162295.873019,0.,1778162295.873019,0.,1778162295.873019,0.0372361341,1778162295.873019,0.,1778162295.873019,0.,1778162295.873019,-0.0671907885
1778162295.9730191,0.,1778162295.9730191,0.,1778162295.9730191,0.1022633531,1778162295.9730191,0.,1778162295.9730191,0.,1778162295.9730191,0.0372361341,1778162295.9730191,0.,1778162295.9730191,0.,1778162295.9730191,-0.0671907885
1778162296.073019,0.,1778162296.073019,0.,1778162296.073019,0.1022633531,1778162296.073019,0.,1778162296.073019,0.,1778162296.073019,0.0372361341,1778162296.073019,0.,1778162296.073019,0.,1778162296.073019,-0.0671907885
1778162296.1730192,0.,1778162296.1730192,0.,1778162296.1730192,0.1022633531,1778162296.1730192,0.,1778162296.1730192,0.,1778162296.1730192,0.0372361341,1778162296.1730192,0.,1778162296.1730192,0.,1778162296.1730192,-0.0671907885
1778162296.273019,0.,1778162296.273019,0.,1778162296.273019,0.1022633531,1778162296.273019,0.,1778162296.273019,0.,1778162296.273019,0.0372361341,1778162296.273019,0.,1778162296.273019,0.,1778162296.273019,-0.0671907885
1778162296.373019,0.,1778162296.373019,0.,1778162296.373019,0.1022633531,1778162296.373019,0.,1778162296.373019,0.,1778162296.373019,0.0372361341,1778162296.373019,0.,1778162296.373019,0.,1778162296.373019,-0.0671907885
1778162296.4730191,0.,1778162296.4730191,0.,1778162296.4730191,0.1022633531,1778162296.4730191,0.,1778162296.4730191,0.,1778162296.4730191,0.0372361341,1778162296.4730191,0.,1778162296.4730191,0.,1778162296.4730191,-0.0671907885
1778162296.573019,0.,1778162296.573019,0.,1778162296.573019,0.1022633531,1778162296.573019,0.,1778162296.573019,0.,1778162296.573019,0.0372361341,1778162296.573019,0.,1778162296.573019,0.,1778162296.573019,-0.0671907885
1778162296.6730192,0.,1778162296.6730192,0.,1778162296.6730192,0.1022633531,1778162296.6730192,0.,1778162296.6730192,0.,1778162296.6730192,0.0372361341,1778162296.6730192,0.,1778162296.6730192,0.,1778162296.6730192,-0.0671907885
1778162296.773019,0.,1778162296.773019,0.,1778162296.773019,0.1022633531,1778162296.773019,0.,1778162296.773019,0.,1778162296.773019,0.0372361341,1778162296.773019,0.,1778162296.773019,0.,1778162296.773019,-0.0671907885
1778162296.873019,0.,1778162296.873019,0.,1778162296.873019,0.1022633531,1778162296.873019,0.,1778162296.873019,0.,1778162296.873019,0.0372361341,1778162296.873019,0.,1778162296.873019,0.,1778162296.873019,-0.0671907885
1778162296.9730191,0.,1778162296.9730191,0.,1778162296.9730191,0.1022633531,1778162296.9730191,0.,1778162296.9730191,0.,1778162296.9730191,0.0372361341,1778162296.9730191,0.,1778162296.9730191,0.,1778162296.9730191,-0.0671907885
1778162297.073019,0.,1778162297.073019,0.,1778162297.073019,0.1022633531,1778162297.073019,0.,1778162297.073019,0.,1778162297.073019,0.0372361341,1778162297.073019,0.,1778162297.073019,0.,1778162297.073019,-0.0671907885
1778162297.1730192,0.,1778162297.1730192,0.,1778162297.1730192,0.1022633531,1778162297.1730192,0.,1778162297.1730192,0.,1778162297.1730192,0.0372361341,1778162297.1730192,0.,1778162297.1730192,0.,1778162297.1730192,-0.0671907885
1778162297.273019,0.,1778162297.273019,0.,1778162297.273019,0.1022633531,1778162297.273019,0.,1778162297.273019,0.,1778162297.273019,0.0372361341,1778162297.273019,0.,1778162297.273019,0.,1778162297.273019,-0.0671907885
1778162297.373019,0.,1778162297.373019,0.,1778162297.373019,0.1022633531,1778162297.373019,0.,1778162297.373019,0.,1778162297.373019,0.0372361341,1778162297.373019,0.,1778162297.373019,0.,1778162297.373019,-0.0671907885
1778162297.4730191,0.,1778162297.4730191,0.,1778162297.4730191,0.1022633531,1778162297.4730191,0.,1778162297.4730191,0.,1778162297.4730191,0.0372361341,1778162297.4730191,0.,1778162297.4730191,0.,1778162297.4730191,-0.0671907885
1778162297.573019,0.,1778162297.573019,0.,1778162297.573019,0.1022633531,1778162297.573019,0.,1778162297.573019,0.,1778162297.573019,0.0372361341,1778162297.573019,0.,1778162297.573019,0.,1778162297.573019,-0.0671907885
1778162297.6730192,0.,1778162297.6730192,0.,1778162297.6730192,0.1022633531,1778162297.6730192,0.,1778162297.6730192,0.,1778162297.6730192,0.0372361341,1778162297.6730192,0.,1778162297.6730192,0.,1778162297.6730192,-0.0671907885
1778162297.773019,0.,1778162297.773019,0.,1778162297.773019,0.1022633531,1778162297.773019,0.,1778162297.773019,0.,1778162297.773019,0.0372361341,1778162297.773019,0.,1778162297.773019,0.,1778162297.773019,-0.0671907885
1778162297.873019,0.,1778162297.873019,0.,1778162297.873019,0.1022633531,1778162297.873019,0.,1778162297.873019,0.,1778162297.873019,0.0372361341,1778162297.873019,0.,1778162297.873019,0.,1778162297.873019,-0.0671907885
1778162297.9730191,0.,1778162297.9730191,0.,1778162297.9730191,0.1022633531,1778162297.9730191,0.,1778162297.9730191,0.,1778162297.9730191,0.0372361341,1778162297.9730191,0.,1778162297.9730191,0.,1778162297.9730191,-0.0671907885
1778162298.073019,0.,1778162298.073019,0.,1778162298.073019,0.1022633531,1778162298.073019,0.,1778162298.073019,0.,1778162298.073019,0.0372361341,1778162298.073019,0.,1778162298.073019,0.,1778162298.073019,-0.0671907885
1778162298.1730192,0.,1778162298.1730192,0.,1778162298.1730192,0.1022633531,1778162298.1730192,0.,1778162298.1730192,0.,1778162298.1730192,0.0372361341,1778162298.1730192,0.,1778162298.1730192,0.,1778162298.1730192,-0.0671907885
1778162298.273019,0.,1778162298.273019,0.,1778162298.273019,0.1022633531,1778162298.273019,0.,1778162298.273019,0.,1778162298.273019,0.0372361341,1778162298.273019,0.,1778162298.273019,0.,1778162298.273019,-0.0671907885
1778162298.373019,0.,1778162298.373019,0.,1778162298.373019,0.1022633531,1778162298.373019,0.,1778162298.373019,0.,1778162298.373019,0.0372361341,1778162298.373019,0.,1778162298.373019,0.,1778162298.373019,-0.0671907885
1778162298.4730191,0.,1778162298.4730191,0.,1778162298.4730191,0.1022633531,1778162298.4730191,0.,1778162298.4730191,0.,1778162298.4730191,0.0372361341,1778162298.4730191,0.,1778162298.4730191,0.,1778162298.4730191,-0.0671907885
1778162298.573019,0.,1778162298.573019,0.,1778162298.573019,0.1022633531,1778162298.573019,0.,1778162298.573019,0.,1778162298.573019,0.0372361341,1778162298.573019,0.,1778162298.573019,0.,1778162298.573019,-0.0671907885
1778162298.6730192,0.,1778162298.6730192,0.,1778162298.6730192,0.1022633531,1778162298.6730192,0.,1778162298.6730192,0.,1778162298.6730192,0.0372361341,1778162298.6730192,0.,1778162298.6730192,0.,1778162298.6730192,-0.0671907885
1778162298.773019,0.,1778162298.773019,0.,1778162298.773019,0.1022633531,1778162298.773019,0.,1778162298.773019,0.,1778162298.773019,0.0372361341,1778162298.773019,0.,1778162298.773019,0.,1778162298.773019,-0.0671907885
1778162298.873019,0.,1778162298.873019,0.,1778162298.873019,0.1022633531,1778162298.873019,0.,1778162298.873019,0.,1778162298.873019,0.0372361341,1778162298.873019,0.,1778162298.873019,0.,1778162298.873019,-0.0671907885
1778162298.9730191,0.,1778162298.9730191,0.,1778162298.9730191,0.1022633531,1778162298.9730191,0.,1778162298.9730191,0.,1778162298.9730191,0.0372361341,1778162298.9730191,0.,1778162298.9730191,0.,1778162298.9730191,-0.0671907885
1778162299.073019,0.,1778162299.073019,0.,1778162299.073019,0.1022633531,1778162299.073019,0.,1778162299.073019,0.,1778162299.073019,0.0372361341,1778162299.073019,0.,1778162299.073019,0.,1778162299.073019,-0.0671907885
1778162299.1730192,0.,1778162299.1730192,0.,1778162299.1730192,0.1022633531,1778162299.1730192,0.,1778162299.1730192,0.,1778162299.1730192,0.0372361341,1778162299.1730192,0.,1778162299.1730192,0.,1778162299.1730192,-0.0671907885
1778162299.273019,0.,1778162299.273019,0.,1778162299.273019,0.1022633531,1778162299.273019,0.,1778162299.273019,0.,1778162299.273019,0.0372361341,1778162299.273019,0.,1778162299.273019,0.,1778162299.273019,-0.0671907885
1778162299.373019,0.,1778162299.373019,0.,1778162299.373019,0.1022633531,1778162299.373019,0.,1778162299.373019,0.,1778162299.373019,0.0372361341,1778162299.373019,0.,1778162299.373019,0.,1778162299.373019,-0.0671907885
1778162299.4730191,0.,1778162299.4730191,0.,1778162299.4730191,0.1022633531,1778162299.4730191,0.,1778162299.4730191,0.,1778162299.4730191,0.0372361341,1778162299.4730191,0.,1778162299.4730191,0.,1778162299.4730191,-0.0671907885
1778162299.573019,0.,1778162299.573019,0.,1778162299.573019,0.1022633531,1778162299.573019,0.,1778162299.573019,0.,1778162299.573019,0.0372361341,1778162299.573019,0.,1778162299.573019,0.,1778162299.573019,-0.0671907885
1778162299.6730192,0.,1778162299.6730192,0.,1778162299.6730192,0.1022633531,1778162299.6730192,0.,1778162299.6730192,0.,1778162299.6730192,0.0372361341,1778162299.6730192,0.,1778162299.6730192,0.,1778162299.6730192,-0.0671907885
1778162299.773019,0.,1778162299.773019,0.,1778162299.773019,0.1022633531,1778162299.773019,0.,1778162299.773019,0.,1778162299.773019,0.0372361341,1778162299.773019,0.,1778162299.773019,0.,1778162299.773019,-0.0671907885
1778162299.873019,0.,1778162299.873019,0.,1778162299.873019,0.1022633531,1778162299.873019,0.,1778162299.873019,0.,1778162299.873019,0.0372361341,1778162299.873019,0.,1778162299.873019,0.,1778162299.873019,-0.0671907885
1778162299.9730191,0.,1778162299.9730191,0.,1778162299.9730191,0.1022633531,1778162299.9730191,0.,1778162299.9730191,0.,1778162299.9730191,0.0372361341,1778162299.9730191,0.,1778162299.9730191,0.,1778162299.9730191,-0.0671907885
1778162300.073019,0.,1778162300.073019,0.,1778162300.073019,0.1022633531,1778162300.073019,0.,1778162300.073019,0.,1778162300.073019,0.0372361341,1778162300.073019,0.,1778162300.073019,0.,1778162300.073019,-0.0671907885
1778162300.1730192,0.,1778162300.1730192,0.,1778162300.1730192,0.1022633531,1778162300.1730192,0.,1778162300.1730192,0.,1778162300.1730192,0.0372361341,1778162300.1730192,0.,1778162300.1730192,0.,1778162300.1730192,-0.0671907885
1778162300.273019,0.,1778162300.273019,0.,1778162300.273019,0.1022633531,1778162300.273019,0.,1778162300.273019,0.,1778162300.273019,0.0372361341,1778162300.273019,0.,1778162300.273019,0.,1778162300.273019,-0.0671907885
1778162300.373019,0.,1778162300.373019,0.,1778162300.373019,0.1022633531,1778162300.373019,0.,1778162300.373019,0.,1778162300.373019,0.0372361341,1778162300.373019,0.,1778162300.373019,0.,1778162300.373019,-0.0671907885
